Source: (0.00, 1.00, -19.50), Receiver: (19.00, 1.00, 4.00), Reflection: 1, Hit: (-1.94, 2.63, -19.95), Time: 0.0090s, Energy: 0.12
Source: (0.00, 1.00, -19.50), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (0.02, 1.15, -19.95), Time: 0.0014s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (-4.77, 0.00, -15.83), Time: 0.0178s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (3.60, 0.00, -18.75), Time: 0.0111s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (4.31, 3.00, -18.01), Time: 0.0145s, Energy: 0.80
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -11.00), Reflection: 1, Hit: (4.95, 2.70, -17.79), Time: 0.0167s, Energy: 0.12
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (-0.17, 2.39, -19.95), Time: 0.0043s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (2.28, 3.00, -18.50), Time: 0.0093s, Energy: 0.80
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -11.00), Reflection: 1, Hit: (2.28, 3.00, -18.50), Time: 0.0093s, Energy: 0.64
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -11.00), Reflection: 2, Hit: (4.75, 0.00, -12.10), Time: 0.0311s, Energy: 0.13
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (-0.06, 1.10, -19.95), Time: 0.0014s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, 4.00), Reflection: 1, Hit: (4.95, 1.99, -18.09), Time: 0.0172s, Energy: 0.02
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (-1.26, 0.00, -19.38), Time: 0.0047s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (0.57, 2.01, -19.95), Time: 0.0036s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (-0.64, 0.61, -19.95), Time: 0.0026s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (2.18, 0.00, -19.07), Time: 0.0071s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, 4.00), Reflection: 1, Hit: (2.11, 3.00, -19.58), Time: 0.0160s, Energy: 0.16
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, 4.00), Reflection: 2, Hit: (2.06, 0.80, -19.95), Time: 0.0225s, Energy: 0.02
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 0.90, -18.91), Time: 0.0145s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, 4.00), Reflection: 1, Hit: (4.95, 0.90, -18.91), Time: 0.0145s, Energy: 0.02
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (-0.05, 1.17, -19.95), Time: 0.0014s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (-0.20, 0.00, -18.80), Time: 0.0036s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (-0.99, 1.42, -19.95), Time: 0.0034s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (-0.30, 0.46, -19.95), Time: 0.0022s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (-0.40, 0.62, -19.95), Time: 0.0021s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (4.95, 1.87, -15.18), Time: 0.0193s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (0.74, 3.00, -17.45), Time: 0.0086s, Energy: 0.80
Source: (0.00, 1.00, -19.50), Receiver: (19.00, 1.00, -11.00), Reflection: 1, Hit: (1.85, 0.00, -14.37), Time: 0.0216s, Energy: 0.16
Source: (0.00, 1.00, -19.50), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (1.48, 0.00, -15.21), Time: 0.0135s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (0.19, 0.81, -19.95), Time: 0.0015s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (-0.18, 0.00, -19.50), Time: 0.0030s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (-4.95, 0.61, -17.58), Time: 0.0155s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (0.00, 1.00, 0.00), Reflection: 1, Hit: (-4.98, 0.00, -17.81), Time: 0.0174s, Energy: 0.03
Source: (0.00, 1.00, -19.50), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (-0.03, 0.00, -18.68), Time: 0.0038s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (0.00, 1.00, 0.00), Reflection: 1, Hit: (-0.47, 2.10, -19.95), Time: 0.0110s, Energy: 0.03
Source: (0.00, 1.00, -19.50), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (4.95, 2.14, -15.07), Time: 0.0196s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (0.00, 1.00, 0.00), Reflection: 1, Hit: (4.95, 2.14, -15.07), Time: 0.0196s, Energy: 0.02
Source: (0.00, 1.00, -19.50), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (1.29, 0.00, -16.93), Time: 0.0089s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (4.95, 1.60, -18.30), Time: 0.0150s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (15.00, 1.00, -15.00), Reflection: 1, Hit: (4.95, 1.60, -18.30), Time: 0.0150s, Energy: 0.02
Source: (0.00, 1.00, -19.50), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (-1.63, 0.00, -17.92), Time: 0.0072s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (0.44, 3.00, -16.57), Time: 0.0104s, Energy: 0.80
Source: (0.00, 1.00, -19.50), Receiver: (15.00, 1.00, -15.00), Reflection: 1, Hit: (1.10, 0.00, -12.17), Time: 0.0261s, Energy: 0.16
Source: (0.00, 1.00, -19.50), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (-0.81, 1.90, -19.95), Time: 0.0038s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (-4.95, 1.91, -16.81), Time: 0.0166s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (-2.16, 0.61, -19.95), Time: 0.0065s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (1.17, 3.00, -15.38), Time: 0.0138s, Energy: 0.80
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -4.00), Reflection: 1, Hit: (1.17, 3.00, -15.38), Time: 0.0138s, Energy: 0.64
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -4.00), Reflection: 2, Hit: (1.17, 3.00, -15.38), Time: 0.0138s, Energy: 0.51
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -4.00), Reflection: 3, Hit: (1.16, 0.00, -15.85), Time: 0.0226s, Energy: 0.10
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (-0.56, 2.53, -19.95), Time: 0.0049s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (-0.37, 0.52, -19.95), Time: 0.0022s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (-0.20, 0.73, -19.95), Time: 0.0016s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (-0.23, 0.99, -19.95), Time: 0.0015s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (1.86, 0.00, -19.01), Time: 0.0063s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (-0.02, 0.25, -19.95), Time: 0.0026s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (3.44, 0.00, -12.83), Time: 0.0221s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (0.54, 0.00, -19.67), Time: 0.0033s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (-0.58, 1.31, -19.95), Time: 0.0023s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (-3.71, 0.00, -18.78), Time: 0.0114s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (-4.95, 1.30, -13.01), Time: 0.0238s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (-0.50, 1.31, -19.95), Time: 0.0021s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (-1.33, 0.00, -15.02), Time: 0.0139s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (0.25, 0.00, -16.12), Time: 0.0103s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (-0.24, 1.16, -19.95), Time: 0.0016s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (-0.15, 0.82, -19.95), Time: 0.0015s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (-0.50, 1.63, -19.95), Time: 0.0027s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (-0.12, 0.91, -19.95), Time: 0.0014s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (-0.74, 3.00, -17.09), Time: 0.0094s, Energy: 0.80
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, 4.00), Reflection: 1, Hit: (-1.84, 0.00, -13.48), Time: 0.0234s, Energy: 0.16
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (0.59, 0.90, -19.95), Time: 0.0022s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, 4.00), Reflection: 1, Hit: (-0.90, 3.00, -14.59), Time: 0.0195s, Energy: 0.12
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, 4.00), Reflection: 2, Hit: (-2.17, 1.22, -10.05), Time: 0.0342s, Energy: 0.02
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (0.45, 0.50, -19.95), Time: 0.0024s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (-0.68, 2.15, -19.95), Time: 0.0041s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (-0.85, 0.00, -19.86), Time: 0.0040s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (0.76, 0.00, -19.87), Time: 0.0038s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -4.00), Reflection: 1, Hit: (0.76, 0.00, -19.87), Time: 0.0038s, Energy: 0.04
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (0.07, 1.07, -19.95), Time: 0.0013s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (1.93, 3.00, -13.88), Time: 0.0183s, Energy: 0.80
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -4.00), Reflection: 1, Hit: (3.24, 1.64, -10.05), Time: 0.0307s, Energy: 0.12
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -4.00), Reflection: 2, Hit: (3.22, 0.00, -10.13), Time: 0.0355s, Energy: 0.02
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (0.06, 0.29, -19.95), Time: 0.0025s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (-0.72, 0.00, -18.30), Time: 0.0050s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (0.39, 0.00, -19.47), Time: 0.0031s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (-1.62, 1.66, -10.05), Time: 0.0280s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, -11.00), Reflection: 1, Hit: (-1.62, 1.66, -10.05), Time: 0.0280s, Energy: 0.02
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (1.09, 3.00, -18.25), Time: 0.0076s, Energy: 0.80
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, -11.00), Reflection: 1, Hit: (2.74, 0.00, -16.38), Time: 0.0189s, Energy: 0.16
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (-0.80, 1.98, -19.95), Time: 0.0039s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (-4.95, 0.39, -18.08), Time: 0.0151s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, -11.00), Reflection: 1, Hit: (-4.14, 3.00, -15.21), Time: 0.0267s, Energy: 0.12
Source: (0.00, 1.00, -19.50), Receiver: (4.00, 1.00, -11.00), Reflection: 2, Hit: (-3.20, 0.00, -11.93), Time: 0.0399s, Energy: 0.02
Source: (0.00, 1.00, -19.50), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (0.71, 0.00, -18.95), Time: 0.0039s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (-0.70, 0.00, -19.83), Time: 0.0037s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (-2.32, 0.09, -19.95), Time: 0.0074s, Energy: 0.15
Source: (0.00, 1.00, -19.50), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (-1.35, 0.00, -16.93), Time: 0.0089s, Energy: 0.20
Source: (0.00, 1.00, -19.50), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (-2.25, 0.00, -17.40), Time: 0.0094s, Energy: 0.20
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (19.95, 1.87, -16.62), Time: 0.0055s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, -15.00), Reflection: 1, Hit: (19.36, 3.00, -18.74), Time: 0.0127s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, -15.00), Reflection: 2, Hit: (19.03, 2.36, -19.95), Time: 0.0168s, Energy: 0.51
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (19.65, 3.00, -17.88), Time: 0.0102s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, -15.00), Reflection: 1, Hit: (19.75, 1.56, -19.95), Time: 0.0176s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (16.09, 2.78, -10.05), Time: 0.0183s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 1, Hit: (15.66, 3.00, -10.67), Time: 0.0206s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 2, Hit: (10.73, 0.43, -17.83), Time: 0.0470s, Energy: 0.38
Source: (19.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 3, Hit: (10.58, 0.51, -18.05), Time: 0.0478s, Energy: 0.23
Source: (19.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 4, Hit: (10.43, 0.59, -17.83), Time: 0.0486s, Energy: 0.14
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (19.95, 0.77, -14.77), Time: 0.0016s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (17.19, 3.00, -12.94), Time: 0.0107s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, -11.00), Reflection: 1, Hit: (13.95, 0.19, -10.05), Time: 0.0258s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (19.95, 0.88, -15.07), Time: 0.0014s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (16.07, 3.00, -19.13), Time: 0.0167s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 1, Hit: (15.38, 2.60, -19.95), Time: 0.0200s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (14.97, 0.10, -10.05), Time: 0.0197s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (18.77, 3.00, -14.36), Time: 0.0065s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (19.95, 1.65, -14.72), Time: 0.0025s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 1, Hit: (19.02, 3.00, -14.14), Time: 0.0075s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (19.95, 1.33, -15.85), Time: 0.0030s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 1, Hit: (17.79, 2.93, -19.95), Time: 0.0173s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 2, Hit: (17.69, 3.00, -19.77), Time: 0.0179s, Energy: 0.51
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (19.95, 2.40, -16.58), Time: 0.0063s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 1, Hit: (19.76, 3.00, -17.25), Time: 0.0090s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (19.95, 1.79, -14.31), Time: 0.0033s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 1, Hit: (19.26, 3.00, -13.26), Time: 0.0084s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (19.95, 0.93, -15.71), Time: 0.0025s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 1, Hit: (17.28, 0.53, -19.95), Time: 0.0171s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (19.95, 1.26, -14.94), Time: 0.0015s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 1, Hit: (16.97, 3.00, -14.51), Time: 0.0117s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (19.95, 1.02, -14.45), Time: 0.0021s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (19.00, 1.00, -11.00), Reflection: 1, Hit: (16.36, 1.18, -10.05), Time: 0.0186s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (19.00, 1.00, -11.00), Reflection: 2, Hit: (10.05, 1.47, -17.78), Time: 0.0477s, Energy: 0.51
Source: (19.50, 1.00, -15.00), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (19.95, 1.97, -13.11), Time: 0.0063s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (19.00, 1.00, -11.00), Reflection: 1, Hit: (19.48, 3.00, -11.12), Time: 0.0130s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (19.00, 1.00, -11.00), Reflection: 2, Hit: (19.22, 2.45, -10.05), Time: 0.0166s, Energy: 0.51
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (10.05, 1.58, -14.23), Time: 0.0277s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 1, Hit: (19.95, 2.19, -13.43), Time: 0.0567s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 2, Hit: (10.05, 2.80, -12.63), Time: 0.0857s, Energy: 0.51
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 3, Hit: (13.28, 3.00, -12.37), Time: 0.0952s, Energy: 0.41
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 4, Hit: (19.95, 2.59, -11.82), Time: 0.1147s, Energy: 0.33
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (19.95, 1.39, -15.46), Time: 0.0022s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (17.67, 2.81, -10.05), Time: 0.0163s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 1, Hit: (17.48, 3.00, -10.56), Time: 0.0179s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (19.95, 0.76, -14.97), Time: 0.0015s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (17.53, 3.00, -13.09), Time: 0.0099s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (19.95, 0.15, -16.62), Time: 0.0055s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (19.95, 1.13, -14.62), Time: 0.0018s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 1, Hit: (14.48, 2.73, -10.05), Time: 0.0230s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 2, Hit: (13.57, 3.00, -10.81), Time: 0.0266s, Energy: 0.51
Source: (19.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 3, Hit: (10.05, 1.97, -13.76), Time: 0.0403s, Energy: 0.41
Source: (19.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (10.05, 1.95, -16.24), Time: 0.0279s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (19.95, 0.77, -16.06), Time: 0.0034s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (19.95, 0.64, -15.00), Time: 0.0017s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (19.95, 1.34, -14.93), Time: 0.0017s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, -4.00), Reflection: 1, Hit: (17.77, 3.00, -14.57), Time: 0.0097s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (19.95, 0.62, -14.54), Time: 0.0022s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (17.49, 3.00, -10.96), Time: 0.0144s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 1, Hit: (17.03, 2.55, -10.05), Time: 0.0176s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 2, Hit: (19.95, 2.35, -13.34), Time: 0.0305s, Energy: 0.51
Source: (19.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 3, Hit: (14.09, 1.95, -19.95), Time: 0.0562s, Energy: 0.41
Source: (19.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (19.95, 1.90, -14.33), Time: 0.0035s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 1, Hit: (19.40, 3.00, -13.49), Time: 0.0079s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (19.89, 3.00, -13.58), Time: 0.0072s, Energy: 0.80
Source: (19.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 1, Hit: (19.95, 2.70, -13.37), Time: 0.0083s, Energy: 0.64
Source: (19.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (19.51, 0.72, -10.05), Time: 0.0145s, Energy: 0.80
